ACCT_ID,SUBSTATION,SUPPLY_TYPE,MR_SOURCE_CD,PAY_AMT,PAY_DATE,CURRENT_ASSESSMENT
4763153550,JAIL CHOWRAHA_20051,20,MOBILEBILL,2500,16-JUL-2025,1487.86
0035372000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,3342,23-JUL-2025,3666.92
0329287664,PULIYA NO. 9_20052,10,MOBILEBILL,2458,24-JUL-2025,2875.59
8284172000,SHIPRI_20053,10,SM,1922,03-JUL-2025,2196.78
8406472000,MUNNA LAL POWER HOUSE_20049,10,SM,750,28-JUL-2025,1921.09
1559993434,MUNNA LAL POWER HOUSE_20049,10,SM,1937,03-JUL-2025,2247.45
7850093000,SUTI MILL_20055,52,MOBILEBILL,3257,26-JUL-2025,6298.27
7177470985,UNNAV GATE_20056,10,MOBMRI,258,15-JUL-2025,286.61
2910382000,SHIPRI_20053,20,SM,5445,10-JUL-2025,5449.18
0376572000,RANI MAHAL_20050,20,MOBMRI,3200,14-JUL-2025,887.28
4447182000,SHIPRI_20053,10,MOBILEBILL,1388,14-JUL-2025,1610.71
5292372000,JAIL CHOWRAHA_20051,10,OCR_CORAL,2683,05-JUL-2025,3050.65
7523143836,PULIYA NO. 9_20052,10,SM,2280,18-JUL-2025,2624.55
1360613473,UNNAV GATE_20056,10,MRB,2599,01-JUL-2025,-8670.63
3867572000,RANI MAHAL_20050,10,SM,3881,11-JUL-2025,2457.23
0770972000,JAIL CHOWRAHA_20051,10,OCR_CORAL,4000,30-JUL-2025,5553.46
0142896457,JAIL CHOWRAHA_20051,10,SM,1968,16-JUL-2025,2317
4257872000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,4805,16-JUL-2025,5295.23
8976082000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1668,16-JUL-2025,1937.35
4509372000,JAIL CHOWRAHA_20051,20,MOBILEBILL,1345,30-JUL-2025,1345.69
9936501295,UNNAV GATE_20056,10,MOBMRI,2974,01-JUL-2025,3292.78
9108182000,RANI MAHAL_20050,10,OCR_CORAL,1775,08-JUL-2025,2094.89
5847372000,MUNNA LAL POWER HOUSE_20049,10,SM,14073,07-JUL-2025,8386.82
1588906006,JAIL CHOWRAHA_20051,10,SM,3566,11-JUL-2025,3997.87
5080025057,UNNAV GATE_20056,10,SM,3063,27-JUL-2025,3576.42
5674799364,UNNAV GATE_20056,10,SM,918,15-JUL-2025,1107.69
9557212113,SUTI MILL_20055,10,SM,2413,11-JUL-2025,2786.69
8755383954,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,4920,03-JUL-2025,1481.1
9685772000,RANI MAHAL_20050,10,,224,24-JUL-2025,224.33
9021372000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,1809,29-JUL-2025,2115.64
7266272000,RANI MAHAL_20050,10,MOBILEBILL,349,07-JUL-2025,396.62
8618932536,SUTI MILL_20055,10,OCR_CORAL,13071,12-JUL-2025,4724.81
1259539492,PULIYA NO. 9_20052,10,SM,4207,09-JUL-2025,4643.87
7797615716,RANI MAHAL_20050,10,MOBILEBILL,1387,14-JUL-2025,1640.01
6510769378,RANI MAHAL_20050,10,MOBMRI,10223,17-JUL-2025,4073.56
3559172000,SHIPRI_20053,10,SM,2129,10-JUL-2025,2528.1
5417272000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,338,11-JUL-2025,355.7
4884182000,RANI MAHAL_20050,10,MOBILEBILL,3171,15-JUL-2025,3498.52
8948072000,SHIPRI_20053,20,MOBMRI,654,27-JUL-2025,654.82
4064572000,JAIL CHOWRAHA_20051,10,OCR_CORAL,4647,10-JUL-2025,3648.51
7549989582,MUNNA LAL POWER HOUSE_20049,20,MOBMRI,620,25-JUL-2025,622.2
8182182000,RANI MAHAL_20050,20,MOBMRI,1106,11-JUL-2025,1115.99
8066172000,JAIL CHOWRAHA_20051,10,OCR_CORAL,4607,13-JUL-2025,5026.81
0580368071,UNNAV GATE_20056,10,SM,1391,16-JUL-2025,804.95
9882672000,JAIL CHOWRAHA_20051,10,MOBILEBILL,3727,15-JUL-2025,4157.43
4127282000,SHIPRI_20053,10,SM,664,04-JUL-2025,788.2
9936627503,UNNAV GATE_20056,10,SM,519,25-JUL-2025,606.25
4538886269,RANI MAHAL_20050,10,SM,1748,22-JUL-2025,1102.64
6386272000,SHIPRI_20053,10,SM,3629,21-JUL-2025,4030.48
3377372157,MUNNA LAL POWER HOUSE_20049,22,MRI,27238,18-JUL-2025,27236.47
2927372000,UNNAV GATE_20056,10,MOBILEBILL,1747,19-JUL-2025,2041.41
3913972000,JAIL CHOWRAHA_20051,22,MRI,18388,07-JUL-2025,18363.61
5611672000,PULIYA NO. 9_20052,10,MOBMRI,2043,04-JUL-2025,1614.12
1606172000,PULIYA NO. 9_20052,10,SM,6770,06-JUL-2025,3563.35
3354972000,SHIPRI_20053,10,SM,2244,04-JUL-2025,2589.93
0948657411,SHIPRI_20053,10,MOBILEBILL,1863,11-JUL-2025,2131.41
0918772000,UNNAV GATE_20056,10,MOBILEBILL,2815,14-JUL-2025,1469.64
7009072000,MUNNA LAL POWER HOUSE_20049,10,SM,2085,05-JUL-2025,2422.07
1912451022,SHIPRI_20053,10,SM,1160,01-JUL-2025,921.39
9421172000,MUNNA LAL POWER HOUSE_20049,10,SM,1583,08-JUL-2025,1843.79
7623605584,MUNNA LAL POWER HOUSE_20049,10,SM,1105,31-JUL-2025,1317.72
8871172000,MUNNA LAL POWER HOUSE_20049,10,SC,3718,19-JUL-2025,4137.76
6076872000,RANI MAHAL_20050,10,SM,191,19-JUL-2025,382.25
1272022313,UNNAV GATE_20056,10,SM,718,22-JUL-2025,848.28
4444129975,PULIYA NO. 9_20052,10,MOBMRI,840,24-JUL-2025,991.16
1536946983,MUNNA LAL POWER HOUSE_20049,10,,269,22-JUL-2025,544.28
5827182000,UNNAV GATE_20056,10,SM,1172,08-JUL-2025,1388.01
6619872000,SHIPRI_20053,20,SM,615,03-JUL-2025,614.21
3054444316,UNNAV GATE_20056,10,MOBILEBILL,732,08-JUL-2025,997.78
4365117812,UNNAV GATE_20056,10,SM,1300,05-JUL-2025,1624.59
0276105639,MUNNA LAL POWER HOUSE_20049,10,SM,3164,21-JUL-2025,3549.97
5820672000,MUNNA LAL POWER HOUSE_20049,10,MRI,8945,15-JUL-2025,9598
1054182000,RANI MAHAL_20050,10,OCR_CORAL,3842,31-JUL-2025,1800.37
1521800968,RANI MAHAL_20050,10,MOBMRI,46,14-JUL-2025,69.94
1896759140,UNNAV GATE_20056,10,SM,891,15-JUL-2025,1086.09
0641372000,RANI MAHAL_20050,10,SM,1462,11-JUL-2025,1742.05
4638276728,SUTI MILL_20055,10,SC,337,06-JUL-2025,342.11
9206169032,SHIPRI_20053,10,SM,4041,14-JUL-2025,4460.18
2127797495,PULIYA NO. 9_20052,10,SM,325,09-JUL-2025,373.69
4750372000,SHIPRI_20053,10,OCR_CORAL,1810,11-JUL-2025,2098.51
7355372000,UNNAV GATE_20056,10,MOBILEBILL,747,13-JUL-2025,897.76
3870772000,HYDEL COLONY_20202,10,SM,252,05-JUL-2025,259.71
8889182000,RANI MAHAL_20050,10,SM,1015,15-JUL-2025,1212.18
5141472000,RANI MAHAL_20050,10,MOBILEBILL,360,27-JUL-2025,361.61
2615472000,MUNNA LAL POWER HOUSE_20049,10,SM,1000,16-JUL-2025,1077.65
8281972000,MUNNA LAL POWER HOUSE_20049,10,SM,2945,16-JUL-2025,1312.56
1493572000,JAIL CHOWRAHA_20051,20,MOBILEBILL,2766,11-JUL-2025,2759.67
0355572000,MUNNA LAL POWER HOUSE_20049,10,SM,950,08-JUL-2025,1133.52
2193082000,JAIL CHOWRAHA_20051,10,MOBILEBILL,2800,07-JUL-2025,2597.81
3379027254,RANI MAHAL_20050,10,MOBILEBILL,717,19-JUL-2025,836.55
9370772000,SHIPRI_20053,10,MRB,2937,08-JUL-2025,-1318.48
0644372000,SHIPRI_20053,10,SM,8336,12-JUL-2025,8891.48
5155472000,JAIL CHOWRAHA_20051,10,MRI,4774,10-JUL-2025,5233.75
2727649541,SHIPRI_20053,10,MOBILEBILL,1662,17-JUL-2025,1879.44
4399272000,UNNAV GATE_20056,10,MOBMRI,1789,11-JUL-2025,2088.05
6859772000,SHIPRI_20053,10,SM,7340,06-JUL-2025,7951.5
7267072000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,7051,14-JUL-2025,3576.43
6351880580,JAIL CHOWRAHA_20051,20,MRI,17941,17-JUL-2025,17950.92
6964467896,SUTI MILL_20055,10,MOBILEBILL,6280,16-JUL-2025,6744.29
2797172000,JAIL CHOWRAHA_20051,10,OCR_CORAL,875,28-JUL-2025,1026.16
3108572000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,1807,09-JUL-2025,2118.33
6165653294,RANI MAHAL_20050,20,MOBMRI,1253,08-JUL-2025,1254.55
3437543000,SHIPRI_20053,22,MRI,16425,15-JUL-2025,16592.43
8607449465,PULIYA NO. 9_20052,10,MOBMRI,1108,07-JUL-2025,963.03
7507543000,JAIL CHOWRAHA_20051,10,MRI,8838,12-JUL-2025,9497.64
8532163062,RANI MAHAL_20050,10,OCR_CORAL,4008,17-JUL-2025,4382.95
4815574949,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,2530,23-JUL-2025,2780.44
6761372000,HYDEL COLONY_20202,20,SM,1130,09-JUL-2025,1140.75
5254972000,SHIPRI_20053,10,MOBILEBILL,5339,14-JUL-2025,5829.14
0313382000,RANI MAHAL_20050,10,MOBMRI,3041,19-JUL-2025,3383.41
1803172000,RANI MAHAL_20050,10,,1047,19-JUL-2025,1236.18
5033186557,MUNNA LAL POWER HOUSE_20049,10,SM,500,17-JUL-2025,966.17
7770446954,HYDEL COLONY_20202,20,SM,11486,19-JUL-2025,11405.9
6484272000,JAIL CHOWRAHA_20051,10,MRI,6090,14-JUL-2025,6591.59
3035704019,RANI MAHAL_20050,10,SM,1325,21-JUL-2025,1553.88
7335149326,SHIPRI_20053,104,,1092,05-JUL-2025,1092
0585063505,PULIYA NO. 9_20052,10,SM,2745,14-JUL-2025,3136.59
5001382000,PULIYA NO. 9_20052,10,SM,2034,14-JUL-2025,2365.35
7290872000,MUNNA LAL POWER HOUSE_20049,10,SM,2906,15-JUL-2025,3280
2808272000,UNNAV GATE_20056,10,SM,707,15-JUL-2025,843.94
1113472000,SHIPRI_20053,10,MOBMRI,3291,09-JUL-2025,3626.43
9087044402,SHIPRI_20053,10,MOBILEBILL,2809,10-JUL-2025,3116.68
0585829883,MUNNA LAL POWER HOUSE_20049,10,SM,2122,07-JUL-2025,2458.68
0058282000,RANI MAHAL_20050,10,MOBMRI,1660,19-JUL-2025,1916.5
9317543000,JAIL CHOWRAHA_20051,22,MRI,40749,14-JUL-2025,40717.97
5181051709,SHIPRI_20053,10,MOBILEBILL,1171,05-JUL-2025,1364.51
8630672000,SHIPRI_20053,10,SM,3094,06-JUL-2025,3476.33
6486472000,SHIPRI_20053,10,MOBILEBILL,1814,14-JUL-2025,2117.26
2123872000,SHIPRI_20053,20,SM,3057,15-JUL-2025,3086.15
2732153539,RANI MAHAL_20050,20,MOBMRI,6823,31-JUL-2025,3223.82
4166172000,SHIPRI_20053,10,MOBILEBILL,3004,11-JUL-2025,3374.76
1755372000,UNNAV GATE_20056,10,SM,715,21-JUL-2025,846.28
7070026866,SUTI MILL_20055,10,MOBILEBILL,780,16-JUL-2025,3079.43
6382746200,UNNAV GATE_20056,10,MOBMRI,805,20-JUL-2025,973.76
3383454671,UNNAV GATE_20056,10,MOBMRI,2674,09-JUL-2025,3023.5
1292772000,RANI MAHAL_20050,10,OCR_CORAL,1077,17-JUL-2025,1245.38
5625772000,MUNNA LAL POWER HOUSE_20049,10,SM,3954,26-JUL-2025,4376.25
0920372000,JAIL CHOWRAHA_20051,10,SM,2108,28-JUL-2025,2443.22
1457933807,RANI MAHAL_20050,10,SM,812,17-JUL-2025,968.1
4491378927,RANI MAHAL_20050,10,SM,1342,17-JUL-2025,1587.66
4376154158,SHIPRI_20053,10,MOBMRI,526,29-JUL-2025,612.03
9393309793,HYDEL COLONY_20202,20,,2017,09-JUL-2025,618.78
9424262081,PULIYA NO. 9_20052,20,SM,639,04-JUL-2025,636.33
1063372000,RANI MAHAL_20050,20,MOBMRI,1387,09-JUL-2025,861.38
8027543000,JAIL CHOWRAHA_20051,22,MRI,33988,30-JUL-2025,27446.69
5396672000,MUNNA LAL POWER HOUSE_20049,10,SM,1801,16-JUL-2025,2101.95
2795182000,SHIPRI_20053,10,SM,2563,04-JUL-2025,2911.06
5633872000,SHIPRI_20053,10,MOBILEBILL,2929,05-JUL-2025,3304.12
9935376376,UNNAV GATE_20056,20,MOBMRI,3646,18-JUL-2025,3645.64
0358661741,JAIL CHOWRAHA_20051,10,SM,3633,11-JUL-2025,4045.58
4264339733,SUTI MILL_20055,10,SM,9108,24-JUL-2025,1199.67
1605272000,SHIPRI_20053,10,SM,3876,07-JUL-2025,4288.92
7538986706,JAIL CHOWRAHA_20051,10,SM,3138,12-JUL-2025,3560.55
2321272000,SHIPRI_20053,10,SM,1459,06-JUL-2025,1719.5
8624772000,SHIPRI_20053,10,MOBILEBILL,15832,15-JUL-2025,4825.85
8242572000,RANI MAHAL_20050,10,MOBILEBILL,1975,22-JUL-2025,2258.99
0931182000,JAIL CHOWRAHA_20051,20,MOBMRI,2324,13-JUL-2025,2359.07
3259172000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1622,14-JUL-2025,1874.68
7571091388,HYDEL COLONY_20202,10,MOBMRI,817,20-JUL-2025,984.74
6719082000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,566,28-JUL-2025,654.77
9122372000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,850,19-JUL-2025,961.23
2354829638,SUTI MILL_20055,22,MRI,31173,10-JUL-2025,31147.7
6050093000,MUNNA LAL POWER HOUSE_20049,41,SM,10685,30-JUL-2025,10684.98
5570859982,SHIPRI_20053,10,OCR_CORAL,53,14-JUL-2025,92.07
1352172000,SHIPRI_20053,10,SM,3370,05-JUL-2025,3757.26
9925372000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,1709,26-JUL-2025,1962.67
0673420518,UNNAV GATE_20056,10,SM,2760,17-JUL-2025,3230.89
8030372000,RANI MAHAL_20050,10,MOBILEBILL,3716,18-JUL-2025,4139.24
8327273311,PULIYA NO. 9_20052,10,SM,2842,08-JUL-2025,3204.67
9834172000,SHIPRI_20053,10,SM,2134,14-JUL-2025,2446.1
3063672000,RANI MAHAL_20050,10,OCR_CORAL,1927,22-JUL-2025,2220.5
1349372000,SHIPRI_20053,10,MOBMRI,3761,15-JUL-2025,4156.49
4995772000,SHIPRI_20053,10,SM,2762,02-JUL-2025,3127.32
0856182000,RANI MAHAL_20050,10,MOBMRI,3185,20-JUL-2025,1141.26
1755013417,JAIL CHOWRAHA_20051,10,SM,2965,31-JUL-2025,1324.05
7310997711,SUTI MILL_20055,10,MOBMRI,1213,10-JUL-2025,362.49
0063231801,UNNAV GATE_20056,10,MOBMRI,2332,15-JUL-2025,2665.72
6622572000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,780,21-JUL-2025,917.78
9782949189,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,1077,29-JUL-2025,712.61
8923803796,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1098,09-JUL-2025,1313.72
9745672000,RANI MAHAL_20050,10,OCR_CORAL,2840,11-JUL-2025,3263.67
5421572000,MUNNA LAL POWER HOUSE_20049,20,MOBILEBILL,1388,19-JUL-2025,1375.47
6535772000,SHIPRI_20053,10,SM,3616,24-JUL-2025,4024.62
3817357287,SHIPRI_20053,10,MOBILEBILL,128,11-JUL-2025,127.63
2030972000,MUNNA LAL POWER HOUSE_20049,10,SM,1866,10-JUL-2025,2167.92
0798629776,SUTI MILL_20055,10,SM,746,04-JUL-2025,876.75
1720559251,PULIYA NO. 9_20052,20,SM,575,15-JUL-2025,579.46
7497072000,MUNNA LAL POWER HOUSE_20049,10,SM,4518,03-JUL-2025,4965.39
3323162741,MUNNA LAL POWER HOUSE_20049,20,MOBMRI,658,19-JUL-2025,654.9
8878309478,MUNNA LAL POWER HOUSE_20049,20,MOBMRI,1955,16-JUL-2025,1945.18
2851897201,JAIL CHOWRAHA_20051,10,SM,4375,22-JUL-2025,4811.64
0066451310,JAIL CHOWRAHA_20051,20,SM,4197,15-JUL-2025,4185.65
7398282000,SUTI MILL_20055,10,SM,2858,09-JUL-2025,3222.72
7252094253,SHIPRI_20053,10,MRI,3493,17-JUL-2025,3853.69
5136872000,RANI MAHAL_20050,10,OCR_CORAL,403,08-JUL-2025,413.95
8971618561,RANI MAHAL_20050,10,MOBMRI,6261,15-JUL-2025,6785.84
2488672000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,2403,12-JUL-2025,2751.11
5959772886,UNNAV GATE_20056,10,MOBMRI,50,15-JUL-2025,118.8
9588812420,JAIL CHOWRAHA_20051,10,SM,2199,22-JUL-2025,2527.54
9212262275,UNNAV GATE_20056,10,MOBMRI,4651,04-JUL-2025,2577.52
1196886686,RANI MAHAL_20050,20,MOBMRI,1857,20-JUL-2025,1857.03
6935672000,RANI MAHAL_20050,10,MOBILEBILL,470,23-JUL-2025,545.67
9132584820,UNNAV GATE_20056,10,SM,1099,15-JUL-2025,1308.83
0405357835,UNNAV GATE_20056,10,SM,7514,08-JUL-2025,8357.76
2782305762,RANI MAHAL_20050,10,MOBMRI,812,30-JUL-2025,966.59
6878082000,RANI MAHAL_20050,10,MOBMRI,4048,30-JUL-2025,4503.72
1846793050,RANI MAHAL_20050,10,MOBMRI,182,11-JUL-2025,192.47
4055700850,UNNAV GATE_20056,10,SM,2599,23-JUL-2025,1522.32
7959572000,SHIPRI_20053,10,MOBILEBILL,1173,21-JUL-2025,1382.66
9148472000,PULIYA NO. 9_20052,10,SM,3771,13-JUL-2025,4157.27
1619059079,HYDEL COLONY_20202,10,SM,3678,04-JUL-2025,4095.15
9669108711,MUNNA LAL POWER HOUSE_20049,20,OCR_CORAL,1341,14-JUL-2025,1352.66
0815872000,SHIPRI_20053,10,MOBMRI,1309,13-JUL-2025,1452.62
1296572000,SHIPRI_20053,10,MOBMRI,4000,13-JUL-2025,4186.39
3944172000,JAIL CHOWRAHA_20051,10,OCR_CORAL,1101,14-JUL-2025,1316.06
7361672000,RANI MAHAL_20050,20,OCR_CORAL,2397,14-JUL-2025,1942.77
5429047568,RANI MAHAL_20050,10,MOBILEBILL,1138,07-JUL-2025,1373.46
0919272000,JAIL CHOWRAHA_20051,10,OCR_CORAL,1423,21-JUL-2025,1654.86
4480764923,JAIL CHOWRAHA_20051,93,OCR_CORAL,1473,20-JUL-2025,1472.71
2907272000,MUNNA LAL POWER HOUSE_20049,10,SM,1208,20-JUL-2025,1435.18
1668772000,JAIL CHOWRAHA_20051,10,MOBMRI,146,17-JUL-2025,1368.01
8615079021,SHIPRI_20053,20,MRI,13134,21-JUL-2025,7467.6
9421872000,MUNNA LAL POWER HOUSE_20049,20,MOBILEBILL,2450,14-JUL-2025,2495
3037082000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,3314,15-JUL-2025,3700.82
3901063854,UNNAV GATE_20056,10,MOBMRI,7543,28-JUL-2025,2907
0043472000,RANI MAHAL_20050,10,MOBMRI,1559,14-JUL-2025,1764.49
6492672000,SHIPRI_20053,10,MOBILEBILL,4707,05-JUL-2025,2752.86
2298182000,PULIYA NO. 9_20052,10,SM,1997,14-JUL-2025,2310.1
4729372000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1264,10-JUL-2025,994.27
1459282000,RANI MAHAL_20050,10,OCR_CORAL,7625,20-JUL-2025,8201.98
1081870153,RANI MAHAL_20050,20,SM,1280,10-JUL-2025,1280.65
9306614898,SHIPRI_20053,10,MOBMRI,2452,08-JUL-2025,1655.76
2197470882,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,961,12-JUL-2025,1123.49
6378022741,JAIL CHOWRAHA_20051,10,SM,3065,16-JUL-2025,3452.02
9478872000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,4829,12-JUL-2025,5262.67
7479495727,MUNNA LAL POWER HOUSE_20049,10,MRI,3405,24-JUL-2025,3675.46
5324572000,RANI MAHAL_20050,10,MOBMRI,863,10-JUL-2025,1028.94
0175663610,MUNNA LAL POWER HOUSE_20049,10,MRI,6312,02-JUL-2025,6841.83
3876400256,PULIYA NO. 9_20052,10,MOBILEBILL,581,15-JUL-2025,656.12
0268102116,RANI MAHAL_20050,10,SC,667,10-JUL-2025,-79261.78
3945372000,UNNAV GATE_20056,10,MOBILEBILL,1112,19-JUL-2025,1324.28
0939972000,SHIPRI_20053,10,SM,1220,13-JUL-2025,1432.81
8510972000,RANI MAHAL_20050,10,MOBMRI,10000,02-JUL-2025,3649.19
3486472000,SHIPRI_20053,10,MOBILEBILL,3000,30-JUL-2025,1475.58
4531324193,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,925,28-JUL-2025,1085.29
6993372000,MUNNA LAL POWER HOUSE_20049,10,,1164,02-JUL-2025,1380.35
1959172000,SHIPRI_20053,10,SM,1709,11-JUL-2025,2022.79
1010207055,UNNAV GATE_20056,10,SM,3636,07-JUL-2025,2254.52
7578484740,SUTI MILL_20055,10,MOBMRI,178,31-JUL-2025,184.55
3077772000,SHIPRI_20053,10,MOBILEBILL,3020,05-JUL-2025,3346.09
0770772000,SHIPRI_20053,10,MOBMRI,1495,07-JUL-2025,1740.43
2323672000,JAIL CHOWRAHA_20051,10,SM,2483,10-JUL-2025,2839.45
9216572000,RANI MAHAL_20050,10,MOBILEBILL,5912,10-JUL-2025,2317.86
9265282000,HYDEL COLONY_20202,10,,2182,27-JUL-2025,2470.03
9619972000,SHIPRI_20053,10,MOBILEBILL,5084,11-JUL-2025,5535.67
3140770279,PULIYA NO. 9_20052,10,SM,1255,13-JUL-2025,1490.01
9766182000,RANI MAHAL_20050,10,OCR_CORAL,2806,11-JUL-2025,3161.59
9882372000,SHIPRI_20053,20,MOBMRI,1361,15-JUL-2025,1344.9
4260377321,SHIPRI_20053,20,SM,1695,19-JUL-2025,1695.28
2213343122,SHIPRI_20053,10,SM,2780,11-JUL-2025,3157.45
6915082000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,1224,17-JUL-2025,1465.59
2692672000,SHIPRI_20053,10,SM,4083,09-JUL-2025,4557.47
0333504663,UNNAV GATE_20056,10,SM,888,13-JUL-2025,1063.19
9523901944,SUTI MILL_20055,10,MOBMRI,12532,11-JUL-2025,4917.06
7807282000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,181,03-JUL-2025,191.96
3356672000,SUTI MILL_20055,10,MOBMRI,925,03-JUL-2025,878.16
9771604906,UNNAV GATE_20056,10,MOBMRI,6203,17-JUL-2025,2517.28
9462594308,SHIPRI_20053,10,MOBILEBILL,2108,18-JUL-2025,2431.01
7727929398,SUTI MILL_20055,10,MRB,696,18-JUL-2025,729.51
8851872000,SHIPRI_20053,10,SM,3061,04-JUL-2025,3447.08
6969282000,SHIPRI_20053,10,SM,702,10-JUL-2025,823.57
9578369459,SHIPRI_20053,10,MOBILEBILL,2872,03-JUL-2025,1758.9
5423182000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,4233,10-JUL-2025,5021.8
6451182000,SHIPRI_20053,20,MOBILEBILL,652,10-JUL-2025,646.68
2104772000,MUNNA LAL POWER HOUSE_20049,10,SM,1924,07-JUL-2025,2260.75
3966518568,SHIPRI_20053,10,MOBMRI,6000,06-JUL-2025,4321.6
2015474480,SUTI MILL_20055,10,SM,2324,03-JUL-2025,2660.9
1644172000,PULIYA NO. 9_20052,10,SM,2617,14-JUL-2025,3000.15
3114472000,SHIPRI_20053,20,SM,966,17-JUL-2025,966.01
2501372000,UNNAV GATE_20056,10,MOBMRI,3693,30-JUL-2025,2040.68
6559282000,RANI MAHAL_20050,10,SM,1382,15-JUL-2025,1605.19
1695172000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1658,05-JUL-2025,1936.03
9713872000,PULIYA NO. 9_20052,20,MRI,7895,08-JUL-2025,7896.58
7998872000,MUNNA LAL POWER HOUSE_20049,10,SM,5575,27-JUL-2025,6028.67
6639917045,UNNAV GATE_20056,10,MOBMRI,940,07-JUL-2025,1136.7
0070972000,JAIL CHOWRAHA_20051,10,SM,2568,08-JUL-2025,2900.46
1227082000,RANI MAHAL_20050,10,MOBILEBILL,2950,08-JUL-2025,3311.56
3898672000,SHIPRI_20053,10,MOBILEBILL,2884,16-JUL-2025,3164.81
6432972000,RANI MAHAL_20050,10,SM,1191,15-JUL-2025,1428.1
9185938922,RANI MAHAL_20050,10,MOBMRI,688,07-JUL-2025,816.07
7959172000,SHIPRI_20053,10,SM,520,03-JUL-2025,609.45
0186301874,SHIPRI_20053,10,MOBILEBILL,1089,11-JUL-2025,1248.71
5952347438,MUNNA LAL POWER HOUSE_20049,20,MOBMRI,520,07-JUL-2025,659.88
6129595323,RANI MAHAL_20050,20,MOBMRI,1580,29-JUL-2025,721.03
4480968748,SHIPRI_20053,10,SM,269,05-JUL-2025,255.59
3505490841,UNNAV GATE_20056,10,MOBILEBILL,1240,21-JUL-2025,1474.12
9538672000,SUTI MILL_20055,10,SM,854,15-JUL-2025,1027.41
9769605934,RANI MAHAL_20050,20,MOBMRI,2606,08-JUL-2025,683.61
5940772000,MUNNA LAL POWER HOUSE_20049,10,SM,1047,24-JUL-2025,642.7
4892255934,RANI MAHAL_20050,20,MOBMRI,4983,16-JUL-2025,4982.36
4706503906,PULIYA NO. 9_20052,10,,1000,09-JUL-2025,0
1546432284,SHIPRI_20053,10,OCR_CORAL,4096,13-JUL-2025,4556.79
4500594972,SUTI MILL_20055,10,MRI,2426,15-JUL-2025,2760.14
9016852195,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,1691,18-JUL-2025,1975.5
9147182000,SHIPRI_20053,10,OCR_CORAL,101,11-JUL-2025,168.22
1039233109,JAIL CHOWRAHA_20051,20,MRI,12984,18-JUL-2025,12963.88
4164280549,RANI MAHAL_20050,10,SM,574,29-JUL-2025,591.98
2163781973,PULIYA NO. 9_20052,20,MOBMRI,626,14-JUL-2025,621.03
7840572000,RANI MAHAL_20050,10,MOBILEBILL,1791,25-JUL-2025,756.99
8226334468,SHIPRI_20053,10,MOBILEBILL,7684,07-JUL-2025,3610.31
2907182000,UNNAV GATE_20056,10,SM,1896,24-JUL-2025,2148.79
9103272000,JAIL CHOWRAHA_20051,10,SM,2354,16-JUL-2025,2701.98
6656672000,SHIPRI_20053,10,MOBMRI,2190,22-JUL-2025,1114.1
5267972000,JAIL CHOWRAHA_20051,20,,2495,18-JUL-2025,1231.53
8725471651,SHIPRI_20053,10,MOBILEBILL,1531,15-JUL-2025,1755.91
5333915626,SUTI MILL_20055,10,SM,447,11-JUL-2025,485.25
3003872000,RANI MAHAL_20050,20,MOBMRI,2051,29-JUL-2025,670.81
5376872000,RANI MAHAL_20050,10,OCR_CORAL,1639,28-JUL-2025,1928.92
8566872000,RANI MAHAL_20050,10,SM,1932,08-JUL-2025,2307.47
7054137934,SUTI MILL_20055,10,MOBILEBILL,2944,15-JUL-2025,3349.73
5190221585,JAIL CHOWRAHA_20051,10,OCR_CORAL,1980,23-JUL-2025,2292.11
8844172000,SHIPRI_20053,10,MOBILEBILL,6480,14-JUL-2025,7006.68
1575283894,SUTI MILL_20055,20,MOBMRI,1847,15-JUL-2025,1824.99
5884972000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,230,29-JUL-2025,245.1
