ACCT_ID,SUBSTATION,SUPPLY_TYPE,MR_SOURCE_CD,PAY_AMT,PAY_DAY
0692836742,NAGRA_20060,10,MOBILEBILL,220.0,18
4322772000,NEW GALLA MANDI_20201,10,OCR_CORAL,5494.0,16
8523659444,GALLA MANDI_20048,10,MOBMRI,2476.0,22
6244984510,NANDANPUTRA_20061,10,MOBILEBILL,1777.0,21
3228027154,NANDANPUTRA_20061,10,MRB,3747.0,18
6311425727,NANDANPUTRA_20061,20,SM,587.0,13
2696672000,GALLA MANDI_20048,10,MOBILEBILL,2751.0,8
6567311775,NANDANPUTRA_20061,10,MOBMRI,4907.0,14
1703282000,MEDICAL_20054,10,MOBILEBILL,1955.0,19
6322872000,GALLA MANDI_20048,10,MOBILEBILL,519.0,23
1953596137,NEW GALLA MANDI_20201,10,MOBMRI,472.0,5
1690424748,NAGRA_20060,10,MOBMRI,2539.0,15
2271581474,NAGRA_20060,10,SM,1219.0,15
8261872000,MEDICAL_20054,10,SM,5352.0,15
5678978026,MEDICAL_20054,10,MOBILEBILL,5934.0,21
0852961296,NEW GALLA MANDI_20201,10,MOBMRI,722.0,30
6794221608,MEDICAL_20054,10,MOBMRI,1944.0,9
0591453008,HASARI_20059,10,MOBILEBILL,3354.0,17
2027378934,HASARI_20059,10,MOBMRI,1700.0,17
9998822564,NANDANPUTRA_20061,10,SM,1397.0,12
6215972000,GALLA MANDI_20048,10,SM,3971.0,2
4478172000,NAGRA_20060,10,MOBILEBILL,1132.0,30
8968335207,MEDICAL_20054,10,MOBMRI,2254.0,18
0854972000,HASARI_20059,10,MOBMRI,1660.0,5
2219998985,BIJAULI_20057,10,MOBILEBILL,1942.0,5
6378372000,NEW GALLA MANDI_20201,10,MRI,147.0,8
0461382000,MEDICAL_20054,10,MOBILEBILL,2912.0,20
2712554554,NEW GALLA MANDI_20201,10,MOBMRI,2789.0,28
0298247541,NANDANPUTRA_20061,10,MOBILEBILL,1630.0,21
4711072930,HASARI_20059,10,MOBMRI,1236.0,9
4880340095,NEW GALLA MANDI_20201,10,MOBMRI,2623.0,17
5680372000,GALLA MANDI_20048,10,MOBMRI,8188.0,23
5498972000,NANDANPUTRA_20061,10,MOBILEBILL,2637.0,21
2584227035,NANDANPUTRA_20061,10,MRI,500.0,19
0034972000,NAGRA_20060,10,MOBMRI,191.0,16
9589528119,HASARI_20059,20,MOBILEBILL,1440.0,15
3531734226,MEDICAL_20054,10,MOBMRI,1483.0,9
2640450255,MEDICAL_20054,10,OCR_CORAL,531.0,20
2971772000,NANDANPUTRA_20061,10,SM,1132.0,13
4932182000,NANDANPUTRA_20061,10,SM,5384.0,25
5186921318,NANDANPUTRA_20061,10,SM,4590.0,30
9489072000,NAGRA_20060,10,MOBILEBILL,925.0,14
2221140107,BIJAULI_20057,10,MRI,2214.0,4
5694872000,BIJAULI_20057,20,MOBMRI,1024.0,7
3639996348,MEDICAL_20054,22,MRI,15171.0,14
5628572000,NAGRA_20060,10,SM,911.0,19
6178851871,MEDICAL_20054,10,MOBMRI,1032.0,19
3984872000,NAGRA_20060,10,MOBMRI,1487.0,26
2674972000,MEDICAL_20054,10,OCR_CORAL,2145.0,30
1435521980,BIJAULI_20057,10,MRI,5561.0,9
7869872000,NAGRA_20060,10,MOBMRI,1121.0,16
1041319864,GALLA MANDI_20048,10,SM,3928.0,17
0154533911,MEDICAL_20054,10,MOBILEBILL,2269.0,20
0060372000,HASARI_20059,20,MOBMRI,2078.0,19
2292082716,NAGRA_20060,10,MOBILEBILL,1170.0,1
0638670053,NAGRA_20060,10,OCR_CORAL,1444.0,13
0579282000,NANDANPUTRA_20061,10,MOBMRI,2921.0,10
9054191001,NAGRA_20060,10,MOBMRI,1057.0,5
9846241689,NANDANPUTRA_20061,10,SM,2033.0,4
3775180961,GALLA MANDI_20048,10,MOBMRI,2259.0,16
6501754903,MEDICAL_20054,20,OCR_CORAL,13606.0,17
6721243638,MEDICAL_20054,20,,3964.0,27
7772863266,MEDICAL_20054,10,MOBMRI,196.0,23
3613601417,GROWTH CENTER_20058,93,MOBILEBILL,2400.0,22
6150472000,MEDICAL_20054,10,OCR_CORAL,5918.0,14
6578372000,NEW GALLA MANDI_20201,10,OCR_CORAL,4500.0,17
0153230018,MEDICAL_20054,10,MOBMRI,694.0,13
3160207241,GALLA MANDI_20048,10,OCR_CORAL,180.0,13
3614382000,NAGRA_20060,10,SM,1351.0,28
6996146528,HASARI_20059,10,MOBMRI,1530.0,1
3857223013,NAGRA_20060,10,SM,3636.0,4
6650472000,NEW GALLA MANDI_20201,10,MOBILEBILL,2679.0,24
7430163823,NAGRA_20060,10,MOBMRI,264.0,10
8715029799,BIJAULI_20057,10,SM,1628.0,14
9818165344,HASARI_20059,10,MOBMRI,4322.0,30
4346972000,NANDANPUTRA_20061,10,SM,1562.0,6
5708403865,BIJAULI_20057,10,MOBMRI,855.0,15
3608972000,NANDANPUTRA_20061,10,MOBMRI,176.0,4
2943872000,MEDICAL_20054,10,MOBILEBILL,1252.0,6
4705643595,GALLA MANDI_20048,10,SM,1567.0,6
3281382000,NANDANPUTRA_20061,10,MOBILEBILL,3233.0,21
8603972000,NEW GALLA MANDI_20201,10,OCR_CORAL,5905.0,26
7456972000,NEW GALLA MANDI_20201,20,MOBILEBILL,1980.0,21
9855082000,NAGRA_20060,10,MOBMRI,2109.0,30
7757619540,NANDANPUTRA_20061,20,MOBMRI,2219.0,19
6552382000,MEDICAL_20054,10,MOBILEBILL,1978.0,5
0288972000,NANDANPUTRA_20061,10,OCR_CORAL,4782.0,7
6094672278,HASARI_20059,10,MOBMRI,1205.0,16
2501282000,BIJAULI_20057,10,SM,3572.0,4
5387249438,MEDICAL_20054,20,MOBMRI,1256.0,15
6014872000,NEW GALLA MANDI_20201,10,MOBILEBILL,1375.0,15
8842636370,MEDICAL_20054,10,MOBILEBILL,183.0,23
2663442663,MEDICAL_20054,10,MOBMRI,1955.0,16
2780182000,GALLA MANDI_20048,10,MOBILEBILL,3769.0,16
1793545014,MEDICAL_20054,10,MOBMRI,1107.0,25
0471282000,NAGRA_20060,10,MOBILEBILL,5000.0,16
9277756309,MEDICAL_20054,10,MOBMRI,1839.0,5
3164340855,NANDANPUTRA_20061,10,OCR_CORAL,303.0,18
7160572000,GALLA MANDI_20048,10,MOBILEBILL,1250.0,16
7795082000,BIJAULI_20057,10,OCR_CORAL,2282.0,11
9304872000,GALLA MANDI_20048,10,SM,895.0,9
5528472000,NEW GALLA MANDI_20201,10,OCR_CORAL,1596.0,8
4191386749,NEW GALLA MANDI_20201,10,MOBILEBILL,220.0,13
6544272000,NEW GALLA MANDI_20201,10,OCR_CORAL,5497.0,11
4542772000,HASARI_20059,10,MOBILEBILL,4721.0,30
6513972000,NEW GALLA MANDI_20201,10,MOBILEBILL,1969.0,14
9683548003,BIJAULI_20057,10,SM,4100.0,10
5044082000,NAGRA_20060,10,SM,1363.0,21
4901536954,BIJAULI_20057,20,MOBILEBILL,632.0,20
2296270793,GALLA MANDI_20048,20,MOBMRI,760.0,28
8529172000,NAGRA_20060,10,OCR_CORAL,2755.0,9
2863386653,BIJAULI_20057,10,MOBMRI,1430.0,8
7506372000,GALLA MANDI_20048,10,SM,2351.0,7
2060082000,NEW GALLA MANDI_20201,10,OCR_CORAL,1637.0,16
2961702650,NEW GALLA MANDI_20201,10,MOBILEBILL,1712.0,15
2528244223,HASARI_20059,10,SM,701.0,19
0116626439,GALLA MANDI_20048,20,MOBMRI,6308.0,17
8751013024,MEDICAL_20054,10,MOBMRI,1626.0,22
2519296856,MEDICAL_20054,10,MOBMRI,207.0,5
3585082000,NANDANPUTRA_20061,10,MRI,4332.0,23
6514807007,HASARI_20059,10,MOBILEBILL,5788.0,9
8774646354,BIJAULI_20057,10,SM,867.0,19
4728386189,NANDANPUTRA_20061,10,MOBMRI,2279.0,10
0429182000,NAGRA_20060,10,OCR_CORAL,2688.0,14
2091372000,GALLA MANDI_20048,10,MRI,1516.0,17
6418998889,NEW GALLA MANDI_20201,10,MOBILEBILL,3339.0,21
3295872000,NAGRA_20060,10,MOBILEBILL,886.0,22
6192947554,NAGRA_20060,10,MOBMRI,199.0,17
5056972000,NANDANPUTRA_20061,10,MOBMRI,1060.0,15
8979572000,NANDANPUTRA_20061,10,MOBILEBILL,464.0,20
2141282000,NEW GALLA MANDI_20201,10,MOBMRI,1380.0,29
3931690816,NANDANPUTRA_20061,10,MOBILEBILL,1109.0,13
4397617311,BIJAULI_20057,10,MOBMRI,2815.0,17
2940093000,GALLA MANDI_20048,52,MOBILEBILL,745.0,20
3773772000,HASARI_20059,10,MOBILEBILL,3750.0,11
5212852717,NAGRA_20060,10,MOBILEBILL,2452.0,13
1505601519,NANDANPUTRA_20061,10,MOBMRI,349.0,14
6522496974,NANDANPUTRA_20061,10,MOBILEBILL,932.0,21
3215132718,NAGRA_20060,10,MOBILEBILL,1500.0,21
9919672000,GALLA MANDI_20048,10,MOBILEBILL,2547.0,18
2779384259,NANDANPUTRA_20061,10,MOBMRI,764.0,19
0461081254,NAGRA_20060,10,MOBMRI,804.0,16
6390272000,NAGRA_20060,10,MOBMRI,180.0,9
4541672000,MEDICAL_20054,10,MOBMRI,2300.0,12
7452068975,MEDICAL_20054,10,MOBMRI,2645.0,9
7953117822,HASARI_20059,10,MOBMRI,845.0,13
9326724471,BIJAULI_20057,10,SM,1850.0,19
2331081171,NANDANPUTRA_20061,10,OCR_CORAL,3340.0,16
7947543000,MEDICAL_20054,47,MRI,11374.0,14
9713672000,MEDICAL_20054,10,MOBMRI,1611.0,2
4599280538,GALLA MANDI_20048,10,MOBMRI,6217.0,29
9541972000,NEW GALLA MANDI_20201,10,MOBMRI,3450.0,24
1792205134,HASARI_20059,10,MOBMRI,5595.0,13
4145965072,HASARI_20059,10,SM,4205.0,22
8229394452,MEDICAL_20054,10,MOBMRI,4070.0,23
6746972000,HASARI_20059,10,MOBMRI,3800.0,10
8657072000,NAGRA_20060,10,SM,4470.0,4
4159461663,NANDANPUTRA_20061,10,MOBILEBILL,1327.0,29
5803672000,MEDICAL_20054,20,MOBMRI,1275.0,11
7022553371,NEW GALLA MANDI_20201,10,MOBMRI,1000.0,14
2683105810,GALLA MANDI_20048,10,MOBILEBILL,500.0,16
7587597666,GALLA MANDI_20048,10,MOBMRI,2120.0,27
0912554975,HASARI_20059,10,MOBMRI,2600.0,12
6174972000,NEW GALLA MANDI_20201,10,MOBMRI,1950.0,29
6497972000,NANDANPUTRA_20061,10,MOBILEBILL,727.0,10
8922572000,GALLA MANDI_20048,10,MOBMRI,3119.0,19
5182799538,NANDANPUTRA_20061,10,MRB,215.0,16
2624781355,HASARI_20059,10,MOBILEBILL,2211.0,21
6061106369,MEDICAL_20054,10,OCR_CORAL,3000.0,21
1324493879,NANDANPUTRA_20061,10,MOBMRI,800.0,23
1971420924,NANDANPUTRA_20061,10,MRI,10000.0,30
2005472000,GALLA MANDI_20048,20,MOBMRI,3570.0,21
2990472000,NAGRA_20060,10,MRI,3027.0,8
1151972000,NEW GALLA MANDI_20201,10,OCR_CORAL,2957.0,6
0242207568,HASARI_20059,10,OCR_CORAL,222.0,3
8695672000,NANDANPUTRA_20061,10,MOBILEBILL,8736.0,9
4918282000,HASARI_20059,10,MOBILEBILL,2144.0,7
1053783893,GALLA MANDI_20048,10,MOBMRI,2957.0,12
0559264083,HASARI_20059,10,MOBMRI,1978.0,17
5749272000,GALLA MANDI_20048,10,MOBILEBILL,857.0,17
3811972000,NAGRA_20060,10,MOBILEBILL,2773.0,9
1606082000,NAGRA_20060,10,MOBILEBILL,215.0,21
9021389882,NANDANPUTRA_20061,10,OCR_CORAL,697.0,10
0555182000,MEDICAL_20054,10,OCR_CORAL,2700.0,4
8664825916,NAGRA_20060,20,MOBMRI,674.0,10
6010972000,GALLA MANDI_20048,10,,459.0,28
5906627433,GALLA MANDI_20048,10,SM,50.0,29
0807556733,MEDICAL_20054,10,MOBMRI,244.53,20
5619772000,NAGRA_20060,10,SM,1665.0,7
6125172000,NAGRA_20060,10,MOBMRI,2444.0,1
0614117072,MEDICAL_20054,10,MOBMRI,4618.0,17
3025328285,NAGRA_20060,10,SM,2847.0,14
6554354997,HASARI_20059,10,SM,3383.0,5
5650856400,BIJAULI_20057,10,MOBMRI,199.0,18
2050795974,NAGRA_20060,10,MOBILEBILL,2219.0,7
6291909559,NANDANPUTRA_20061,10,SM,2580.0,16
8093282000,NANDANPUTRA_20061,10,SM,964.0,6
9697072859,NANDANPUTRA_20061,20,MRI,13403.0,14
6755282000,GROWTH CENTER_20058,10,MOBILEBILL,2701.0,11
2640333663,BIJAULI_20057,10,SM,176.0,23
1325182000,GALLA MANDI_20048,10,MOBILEBILL,528.0,20
0300572000,NANDANPUTRA_20061,10,SM,1020.0,17
2459715690,NAGRA_20060,10,MOBMRI,1325.0,16
8267055279,HASARI_20059,10,MOBMRI,2297.0,15
0477524199,NAGRA_20060,10,MOBILEBILL,1828.0,28
5891605283,NEW GALLA MANDI_20201,10,MOBILEBILL,3470.0,22
3672923012,HASARI_20059,10,MOBMRI,1915.0,2
6997307388,HASARI_20059,10,SM,684.0,25
0523810010,NANDANPUTRA_20061,20,MOBMRI,6000.0,26
9882932983,MEDICAL_20054,10,MOBMRI,2187.0,9
4385872000,NEW GALLA MANDI_20201,10,OCR_CORAL,1916.0,11
0854185099,GALLA MANDI_20048,10,SM,1764.0,3
1318687208,NANDANPUTRA_20061,10,MOBILEBILL,2786.0,28
1030382000,NEW GALLA MANDI_20201,20,MOBILEBILL,2276.0,12
7207272000,NANDANPUTRA_20061,10,MOBILEBILL,3107.0,10
6546972000,NANDANPUTRA_20061,10,MOBILEBILL,2547.0,12
8942572000,GALLA MANDI_20048,10,SM,2474.0,15
1461928814,NEW GALLA MANDI_20201,10,MOBILEBILL,5032.0,28
1841453196,HASARI_20059,10,MOBMRI,1528.0,16
5826200415,HASARI_20059,10,MOBMRI,3337.0,14
4508334013,NAGRA_20060,10,MOBMRI,2276.0,11
4065396230,NAGRA_20060,10,MOBILEBILL,3183.0,21
2218091087,NANDANPUTRA_20061,10,MOBILEBILL,3096.0,11
9499217390,NANDANPUTRA_20061,10,OCR_CORAL,246.0,17
3760282000,NAGRA_20060,10,MOBILEBILL,3676.0,11
5406772000,NANDANPUTRA_20061,10,MOBILEBILL,1024.0,31
2028100721,GALLA MANDI_20048,10,SM,1200.0,10
0081182000,BIJAULI_20057,10,MOBILEBILL,1404.0,12
0162772000,NEW GALLA MANDI_20201,10,MOBILEBILL,1736.0,12
5877372000,GALLA MANDI_20048,10,SM,1100.0,10
6413240111,NEW GALLA MANDI_20201,20,MOBILEBILL,1316.0,26
8682282000,GALLA MANDI_20048,20,MOBILEBILL,1028.0,28
1712374512,NANDANPUTRA_20061,10,MOBILEBILL,5343.0,15
8608182000,GALLA MANDI_20048,10,MOBILEBILL,5085.0,27
2231672000,NEW GALLA MANDI_20201,10,MOBILEBILL,1575.0,25
6211382000,NAGRA_20060,10,MOBMRI,1291.0,5
2551172000,NEW GALLA MANDI_20201,10,MOBILEBILL,1713.0,23
4985872000,NAGRA_20060,10,MOBILEBILL,1261.0,23
3703672000,MEDICAL_20054,10,OCR_CORAL,933.0,10
5058525114,HASARI_20059,10,MOBILEBILL,1126.0,16
9878472000,GALLA MANDI_20048,10,MOBILEBILL,2697.0,21
7701873728,MEDICAL_20054,10,MOBMRI,9849.0,26
8160960977,GALLA MANDI_20048,10,SM,1210.0,3
3268472000,NAGRA_20060,10,SM,7593.0,14
5306700381,MEDICAL_20054,10,MOBMRI,1530.0,29
5307975771,HASARI_20059,20,MOBMRI,1900.0,15
7918772000,MEDICAL_20054,10,MOBILEBILL,900.0,16
0214756262,NAGRA_20060,20,OCR_CORAL,6885.0,13
4992572000,NANDANPUTRA_20061,10,OCR_CORAL,2421.0,15
7092572000,NAGRA_20060,10,,1347.0,28
9367120301,HASARI_20059,20,MOBMRI,753.0,11
5936377318,GROWTH CENTER_20058,H21T,MRI,265780.0,28
2978972000,MEDICAL_20054,10,MOBMRI,5554.0,8
9424107251,MEDICAL_20054,10,SM,2760.0,22
3406082000,NAGRA_20060,10,MOBMRI,1593.0,6
8461372000,GALLA MANDI_20048,10,SM,2597.0,7
8040927108,NANDANPUTRA_20061,10,MOBMRI,1621.0,11
0997342534,NANDANPUTRA_20061,10,MOBILEBILL,457.0,23
3419282000,NANDANPUTRA_20061,10,MOBILEBILL,5798.0,11
8210172000,NANDANPUTRA_20061,10,MRI,174.0,29
2810481000,NANDANPUTRA_20061,10,MOBILEBILL,3458.0,5
4560082000,NANDANPUTRA_20061,10,MOBILEBILL,4209.0,16
7274382000,NAGRA_20060,10,MOBMRI,368.0,8
8569772000,NAGRA_20060,20,MOBILEBILL,591.0,14
6547172000,GALLA MANDI_20048,20,SM,611.0,25
0008172000,BIJAULI_20057,20,MOBMRI,590.0,15
7419718994,BIJAULI_20057,20,MOBILEBILL,4235.0,17
1548282000,GALLA MANDI_20048,10,SM,2538.0,5
8669934691,NAGRA_20060,10,OCR_CORAL,718.0,19
5666470759,MEDICAL_20054,10,MOBMRI,4025.0,20
8828372000,NANDANPUTRA_20061,10,MOBILEBILL,577.0,10
2104272000,NEW GALLA MANDI_20201,10,MOBILEBILL,3572.0,16
9287572000,NANDANPUTRA_20061,10,MOBMRI,1345.0,16
1946864093,BIJAULI_20057,10,SM,751.0,15
0347772000,NAGRA_20060,10,SM,4254.0,5
8861172000,NAGRA_20060,10,SM,5006.0,4
4413224147,NAGRA_20060,10,MOBMRI,2646.0,19
3474472000,NAGRA_20060,10,MOBILEBILL,4000.0,8
9857543000,NANDANPUTRA_20061,22,MRI,62696.0,16
4066282000,HASARI_20059,10,MOBILEBILL,2184.0,21
8700103723,NANDANPUTRA_20061,10,MOBILEBILL,2978.0,9
8682372000,HASARI_20059,10,OCR_CORAL,3000.0,10
1128272000,NANDANPUTRA_20061,10,SM,1046.0,28
5788172000,NAGRA_20060,10,MOBILEBILL,1330.0,16
8218282000,HASARI_20059,10,OCR_CORAL,1553.0,16
6637972000,NEW GALLA MANDI_20201,10,MOBILEBILL,1800.0,24
3152772000,HASARI_20059,10,OCR_CORAL,1082.0,31
0725935938,MEDICAL_20054,10,MOBILEBILL,3000.0,23
4686032931,NANDANPUTRA_20061,10,MOBILEBILL,6453.0,30
8488172000,NAGRA_20060,10,MOBILEBILL,1376.0,17
1674972000,NEW GALLA MANDI_20201,10,MOBILEBILL,330.0,19
4944272000,NEW GALLA MANDI_20201,10,OCR_CORAL,5766.0,15
3770082000,NAGRA_20060,20,OCR_CORAL,1984.0,15
5583513185,NAGRA_20060,10,MOBILEBILL,2691.0,8
3191712878,BIJAULI_20057,10,MOBMRI,631.0,15
3447701110,HASARI_20059,93,MOBMRI,2820.0,2
6447460810,NEW GALLA MANDI_20201,10,MOBILEBILL,982.0,30
2227476763,BIJAULI_20057,20,MOBILEBILL,880.0,26
0525707460,HASARI_20059,10,MOBMRI,7000.0,29
4949969819,NEW GALLA MANDI_20201,10,MOBMRI,5458.0,3
2803102910,NANDANPUTRA_20061,10,OCR_CORAL,4935.0,12
9399772000,NEW GALLA MANDI_20201,10,MOBILEBILL,1934.0,15
3065015378,BIJAULI_20057,10,SM,540.0,21
4642308389,23351292297,10,,6998.0,4
8260472000,MEDICAL_20054,10,OCR_CORAL,385.0,22
0447172000,GALLA MANDI_20048,10,MOBILEBILL,927.0,4
0839872000,GALLA MANDI_20048,10,SM,5702.0,14
4232625286,NANDANPUTRA_20061,10,MOBILEBILL,2294.0,9
9277178677,BIJAULI_20057,60,MRI,15321.0,21
9376453272,NAGRA_20060,10,MRB,325.0,25
0999437075,BIJAULI_20057,10,MRI,1584.0,9
7956572000,NAGRA_20060,10,MOBILEBILL,8184.0,15
0732821138,BIJAULI_20057,10,MRI,955.0,8
3559272000,HASARI_20059,10,MOBMRI,881.0,15
3289772000,MEDICAL_20054,10,OCR_CORAL,3316.0,24
6545187742,NEW GALLA MANDI_20201,10,MOBMRI,4767.0,22
1752372000,NAGRA_20060,10,MOBILEBILL,1394.0,29
2246150416,NAGRA_20060,10,MOBMRI,1608.0,8
1961268490,GALLA MANDI_20048,10,MOBMRI,2000.0,31
9786672000,GALLA MANDI_20048,10,OCR_CORAL,1067.0,22
5501171295,BIJAULI_20057,10,MOBMRI,222.0,22
9524751791,GROWTH CENTER_20058,10,MOBILEBILL,7637.0,17
3235572000,NANDANPUTRA_20061,10,MOBILEBILL,2750.0,15
7483730506,NEW GALLA MANDI_20201,10,MOBMRI,1555.0,27
2066472000,MEDICAL_20054,10,MOBMRI,530.0,15
3059182000,NAGRA_20060,10,MOBMRI,3987.0,22
1888972000,NANDANPUTRA_20061,10,MOBILEBILL,4690.0,15
5218282000,NANDANPUTRA_20061,10,MOBMRI,3134.0,5
0698451866,NANDANPUTRA_20061,93,SC,4887.0,18
8240272000,HASARI_20059,10,SM,2305.0,1
9583656600,BIJAULI_20057,10,SM,4603.0,10
8324566133,MEDICAL_20054,10,MOBMRI,2973.0,23
9016291565,HASARI_20059,10,MOBMRI,263.0,5
0194282000,NAGRA_20060,10,MOBMRI,1626.0,15
3906463069,NEW GALLA MANDI_20201,10,MOBILEBILL,3438.0,18
1152715375,GALLA MANDI_20048,10,SM,3849.0,14
0254209710,MEDICAL_20054,10,MOBMRI,1829.0,15
8932396038,NAGRA_20060,10,MOBILEBILL,1456.0,11
4005282000,NANDANPUTRA_20061,10,MOBMRI,866.0,16
5966282000,NANDANPUTRA_20061,10,SM,671.0,6
5366472000,MEDICAL_20054,10,MOBILEBILL,568.0,29
6446182000,GALLA MANDI_20048,10,MOBILEBILL,1208.0,8
0797311221,HASARI_20059,20,MOBMRI,3113.0,14
3470010904,NEW GALLA MANDI_20201,10,OCR_CORAL,2200.0,14
5048178168,NANDANPUTRA_20061,10,MOBMRI,1208.0,14
7226134218,HASARI_20059,10,,961.0,31
2902700839,NAGRA_20060,10,SM,1138.0,13
9698438397,MEDICAL_20054,10,MOBMRI,2500.0,26
6258319444,NEW GALLA MANDI_20201,10,MOBILEBILL,1855.0,14
8862086396,NAGRA_20060,10,MOBMRI,2095.0,30
6647183500,NAGRA_20060,10,SM,2510.0,14
2662856663,GALLA MANDI_20048,10,SM,205.0,3
1481772000,HASARI_20059,10,OCR_CORAL,2788.0,8
6414172000,GALLA MANDI_20048,10,SM,1000.0,23
2400772000,HASARI_20059,10,SM,660.0,22
3780672000,NAGRA_20060,10,SM,3180.0,17
3068733284,NAGRA_20060,10,MOBILEBILL,350.0,16
4003745945,NAGRA_20060,10,MOBMRI,140.0,19
5308015208,NAGRA_20060,10,MOBILEBILL,3112.0,21
6210672000,NANDANPUTRA_20061,10,MOBMRI,3240.0,16
7730972000,HASARI_20059,10,MOBMRI,2450.0,31
5224656336,MEDICAL_20054,10,MOBMRI,1441.0,4
7762845485,GALLA MANDI_20048,10,SM,4614.0,5
4606563246,HASARI_20059,10,MOBMRI,854.0,11
6970082000,HASARI_20059,10,OCR_CORAL,1441.0,18
5105981316,BIJAULI_20057,10,MOBMRI,3985.0,14
2589240797,NANDANPUTRA_20061,10,MOBMRI,578.0,11
6037767537,GALLA MANDI_20048,10,MOBMRI,2000.0,14
0335172000,NAGRA_20060,10,MOBILEBILL,5969.0,20
4862276736,GROWTH CENTER_20058,10,MOBILEBILL,3641.0,25
7477323498,NEW GALLA MANDI_20201,10,MOBILEBILL,1030.0,17
9235872000,NEW GALLA MANDI_20201,20,MOBILEBILL,654.0,14
9869972000,MEDICAL_20054,10,OCR_CORAL,1821.0,9
2129282000,HASARI_20059,10,SM,2185.0,22
8928806761,MEDICAL_20054,10,MOBMRI,813.0,17
6937978963,NAGRA_20060,10,OCR_CORAL,3212.0,25
8679153044,NAGRA_20060,10,OCR_CORAL,2895.0,28
3903672000,MEDICAL_20054,10,OCR_CORAL,12728.0,24
3250472000,NEW GALLA MANDI_20201,10,MOBILEBILL,2845.0,24
3713294962,NANDANPUTRA_20061,10,MOBMRI,1774.0,8
7017182000,NEW GALLA MANDI_20201,10,OCR_CORAL,5575.0,6
8675296314,GALLA MANDI_20048,10,SM,1750.0,7
0645872000,GALLA MANDI_20048,10,MOBILEBILL,975.0,17
6393987513,BIJAULI_20057,10,MOBILEBILL,937.0,8
3552202534,MEDICAL_20054,10,MOBILEBILL,2925.0,19
8276814076,NEW GALLA MANDI_20201,10,MOBMRI,9034.0,21
6765505697,HASARI_20059,10,OCR_CORAL,170.0,7
5048291981,NAGRA_20060,10,MOBMRI,2692.0,25
8796141431,,101,,1190.0,9
6983462648,NAGRA_20060,10,SM,2491.0,17
3733408387,NANDANPUTRA_20061,10,MRI,2865.0,8
5833866953,NANDANPUTRA_20061,10,OCR_CORAL,2639.0,9
0350919003,BIJAULI_20057,10,SM,2133.0,12
3689082000,NAGRA_20060,10,MOBMRI,734.0,8
3570624615,MEDICAL_20054,10,OCR_CORAL,1526.0,26
9720737017,NANDANPUTRA_20061,10,MOBILEBILL,74.0,11
7199772000,NEW GALLA MANDI_20201,10,MOBMRI,2014.0,8
9406772000,NANDANPUTRA_20061,10,OCR_CORAL,2312.0,11
9090249725,NANDANPUTRA_20061,10,MOBMRI,2831.0,14
3182488072,NANDANPUTRA_20061,10,MOBILEBILL,1153.0,22
5626368642,NEW GALLA MANDI_20201,10,MOBMRI,888.0,19
0315672000,GALLA MANDI_20048,10,SM,3092.0,2
6736767028,NAGRA_20060,10,OCR_CORAL,268.0,17
3682372000,HASARI_20059,10,OCR_CORAL,1960.0,7
4435186943,NAGRA_20060,10,MOBMRI,788.0,14
7378702908,MEDICAL_20054,10,MOBILEBILL,3779.0,21
6649182000,BIJAULI_20057,10,MOBILEBILL,945.0,22
7693282000,NANDANPUTRA_20061,10,SM,1834.0,4
9785082000,NANDANPUTRA_20061,20,SM,3088.0,2
2045172000,NAGRA_20060,10,MOBILEBILL,274.0,16
1673772000,NANDANPUTRA_20061,10,MOBMRI,4481.0,18
8171872000,MEDICAL_20054,10,MOBILEBILL,2086.0,8
6028072000,GALLA MANDI_20048,10,OCR_CORAL,3412.0,15
4081872000,NAGRA_20060,10,MOBILEBILL,1516.0,14
8345840159,NEW GALLA MANDI_20201,10,MOBMRI,3739.0,17
0849972000,NANDANPUTRA_20061,10,MOBILEBILL,4738.0,9
9182896322,NANDANPUTRA_20061,10,MOBILEBILL,7306.0,22
2859082000,NANDANPUTRA_20061,10,MOBILEBILL,828.0,15
0495672000,NAGRA_20060,10,MOBILEBILL,4385.0,16
3812800801,HASARI_20059,10,MOBMRI,2941.0,18
0626743787,NAGRA_20060,10,MOBILEBILL,1969.0,10
8722158256,NAGRA_20060,10,MOBMRI,3361.0,8
4856282000,NAGRA_20060,10,MOBILEBILL,2780.0,23
3257609713,BIJAULI_20057,10,MRI,3011.0,7
9642672000,NANDANPUTRA_20061,10,MOBILEBILL,5454.0,9
6081615113,NEW GALLA MANDI_20201,10,OCR_CORAL,1680.0,3
8316561099,GALLA MANDI_20048,10,SM,1034.0,15
1977272000,NAGRA_20060,10,MOBILEBILL,1939.0,9
9719572000,MEDICAL_20054,10,OCR_CORAL,2998.0,12
0795672000,NANDANPUTRA_20061,10,MOBMRI,993.0,17
2761178107,NANDANPUTRA_20061,10,OCR_CORAL,1070.0,16
9090672000,NAGRA_20060,10,MOBILEBILL,2279.0,21
6237585911,HASARI_20059,10,SM,2787.0,31
4870895819,BIJAULI_20057,10,MOBMRI,930.0,16
3832618602,HASARI_20059,10,MOBMRI,330.0,21
1564260646,NAGRA_20060,10,MOBILEBILL,2471.0,26
7162107916,HASARI_20059,10,MOBMRI,2060.0,22
0101219169,HASARI_20059,10,SM,921.0,19
7551332000,NANDANPUTRA_20061,10,MOBILEBILL,150.0,23
